"family","binomial","collectDate","country","stateProv","county"
"Apocynaceae","Apocynum androsaemifolium",1996-08-01,"United States","California","Plumas"
"Apocynaceae","Asclepias californica",2004-05-18,"United States","California","Los Angeles"
"Apocynaceae","Asclepias cordifolia",1943-06-02,"United States","California","El Dorado"
"Apocynaceae","Amsonia tabernaemontana",NA,"United States","Montana","Madison"
"Apocynaceae","Matelea cordifolia",1998-10-30,"Mexico","Baja California Sur","La Paz"
"Apocynaceae","Apocynum androsaemifolium",1912-06-28,"United States","Oregon","Baker"
"Apocynaceae","Apocynum androsaemifolium",2012-07-14,"United States","California","Amador"
"Apocynaceae","Apocynum androsaemifolium",2015-07-24,"United States","California","San Bernardino"
"Apocynaceae","Asclepias albicans",1971-03-20,"Mexico","Sonora","Puerto Peñasco"
"Apocynaceae","Asclepias speciosa",1979-07-10,"United States","California","Humboldt"
"Apocynaceae","Plumeria rubra",1982-05-28,NA,NA,NA
"Apocynaceae","Funastrum clausum",1990-09-14,"Mexico","Nayarit","Huajicori"
"Apocynaceae","Asclepias californica",1965-06-03,"United States","California","Ventura"
"Apocynaceae","Asclepias californica",1940-04-14,"United States","California","Los Angeles"
"Apocynaceae","Asclepias subulata",1999-05-30,"United States","California","San Bernardino"
"Apocynaceae","Apocynum androsaemifolium",1932-07-31,"United States","Washington","Lewis"
"Apocynaceae","Matelea chihuahuensis",NA,"Mexico","Chihuahua","Chihuahua"
"Apocynaceae","Asclepias asperula",NA,"United States","Colorado","La Plata"
"Apocynaceae","Apocynum cannabinum",1954-09-22,"United States","California","Sacramento"
"Apocynaceae","Apocynum cannabinum",1917-05-05,"United States","California","Inyo"
"Apocynaceae","Dictyanthus pavonii",1897-07-16,"Mexico","Sinaloa","El Rosario"
"Apocynaceae","Asclepias curassavica",1994-08-30,"Mexico","Sinaloa","Culiacán"
"Apocynaceae","Echites yucatanensis",1982-05-29,NA,NA,NA
"Apocynaceae","Asclepias erosa",1912-07-31,"United States","California","San Bernardino"
"Apocynaceae","Asclepias vestita",1933-07-18,"United States","California","San Bernardino"
"Apocynaceae","Asclepias cordifolia",2008-06-03,"United States","California","El Dorado"
"Apocynaceae","Apocynum androsaemifolium",2014-05-19,"United States","California","Napa"
"Apocynaceae","Asclepias linaria",1992-06-14,"Mexico","Sonora","Yécora"
"Apocynaceae","Tabernaemontana amygdalifolia",1984-05-19,"Mexico","Sinaloa","Culiacán"
"Apocynaceae","Asclepias albicans",1974-03-27,"United States","California","Imperial"
"Apocynaceae","Asclepias tuberosa",1967-08-10,"United States","Arizona","Navajo"
"Apocynaceae","Cynanchum ligulatum",1989-09-05,"Mexico","Sonora","Navojoa"
"Apocynaceae","Apocynum cannabinum",1967-08-18,"United States","California","Ventura"
"Apocynaceae","Asclepias cordifolia",1998-06-18,"United States","California","Mariposa"
"Apocynaceae","Asclepias erosa",1914-05-16,"United States","California","Riverside"
"Apocynaceae","Asclepias erosa",2002-08-23,"United States","California","Ventura"
"Apocynaceae","Asclepias speciosa",2013-07-23,"United States","Colorado","Jefferson"
"Apocynaceae","Gonolobus jaliscensis",1980-08-08,NA,NA,NA
"Apocynaceae","Funastrum cynanchoides",2003-05-03,"United States","California","San Diego"
"Apocynaceae","Funastrum cynanchoides",2016-03-05,"United States","California","Riverside"
"Apocynaceae","Funastrum cynanchoides",1977-06-22,"Mexico","Sonora","Imuris"
"Apocynaceae","Asclepias curassavica",1980-03-09,"Mexico","Nayarit","San Blas"
"Apocynaceae","Asclepias ovata",1985-08-17,"Mexico","Sonora","Yécora"
"Apocynaceae","Marsdenia lanata",1998-12-05,NA,NA,NA
"Apocynaceae","Asclepias subulata",1928-04-23,"United States","California","Riverside"
"Apocynaceae","Asclepias cordifolia",1988-05-28,"United States","California","Sierra"
"Apocynaceae","Apocynum androsaemifolium",1902-07-01,"United States","California","El Dorado"
"Apocynaceae","Asclepias tuberosa",1979-06-21,"United States","Arizona","Cochise"
"Apocynaceae","Cynanchum utahense",2009-03-27,"United States","California","San Bernardino"
"Apocynaceae","Asclepias linaria",1936-08-25,"United States","Arizona","Pima"
"Apocynaceae","Asclepias californica",1979-05-09,"United States","California","San Bernardino"
"Apocynaceae","Asclepias californica",1988-04-03,"United States","California","San Diego"
"Apocynaceae","Asclepias subulata",2012-08-30,"United States","California","San Bernardino"
"Apocynaceae","Asclepias californica",1970-05-06,"United States","California","Ventura"
"Apocynaceae","Asclepias subulata",1982-04-24,"United States","California","San Bernardino"
"Apocynaceae","Rauvolfia tetraphylla",1990-07-25,"Mexico","Nayarit","Compostela"
"Apocynaceae","Asclepias cordifolia",1894-06-30,"United States","California","Mendocino"
"Apocynaceae","Apocynum androsaemifolium",1976-08-01,"United States","California","Mono"
"Apocynaceae","Asclepias speciosa",2010-09-07,"United States","New Mexico","San Juan"
"Apocynaceae","Asclepias albicans",1924-04-15,"United States","California","San Diego"
"Apocynaceae","Apocynum androsaemifolium",1993-06-01,"United States","Washington","Okanogan"
"Apocynaceae","Cynanchum ligulatum",2000-08-29,"Mexico","Sonora","San Javier"
"Apocynaceae","Dictyanthus sepicola",1925-10-13,"Mexico","Nayarit","San Blas"
"Apocynaceae","Apocynum cannabinum",2011-05-02,"Mexico","Sonora","Arizpe"
"Apocynaceae","Asclepias lemmonii",1980-08-16,"Mexico","Sinaloa","San Ignacio"
"Apocynaceae","Apocynum cannabinum",1999-05-27,"United States","California","Tehama"
"Apocynaceae","Cycladenia humilis",1984-07-16,"United States","California","Tehama"
"Apocynaceae","Asclepias speciosa",2007-07-03,"United States","California","Humboldt"
"Apocynaceae","Asclepias linaria",1976-12-29,"Mexico","Chihuahua","Batopilas"
"Apocynaceae","Apocynum cannabinum",1941-08-23,"United States","Idaho","Washington"
"Apocynaceae","Amsonia tomentosa",2001-04-30,"United States","Utah","Kane"
"Apocynaceae","Apocynum androsaemifolium",1915-01-01,"United States","Oregon","Linn"
"Apocynaceae","Apocynum androsaemifolium",2011-08-02,"United States","California","Mono"
"Apocynaceae","Apocynum androsaemifolium",1928-06-26,"United States","California","Lassen"
"Apocynaceae","Apocynum androsaemifolium",2011-08-08,"United States","California","Inyo"
"Apocynaceae","Asclepias californica",1932-06-20,"United States","California","San Diego"
"Apocynaceae","Apocynum androsaemifolium",1993-06-01,"United States","Montana","Powell"
"Apocynaceae","Apocynum androsaemifolium",1998-08-03,"United States","California","Mariposa"
"Apocynaceae","Asclepias ovata",1989-10-23,"Mexico","Durango","Tepehuanes"
"Apocynaceae","Cycladenia humilis",NA,"United States","California","Lassen"
"Apocynaceae","Apocynum androsaemifolium",1980-06-01,"United States","Washington","Okanogan"
"Apocynaceae","Asclepias californica",2003-05-19,"United States","California","Kern"
"Apocynaceae","Asclepias solanoana",1987-06-29,"United States","California","Glenn"
"Apocynaceae","Asclepias subverticillata",2005-08-11,NA,NA,NA
"Apocynaceae","Funastrum pannosum",1956-08-16,"Mexico","Sinaloa","Cosalá"
"Apocynaceae","Marsdenia lanata",1981-11-02,NA,NA,NA
"Apocynaceae","Asclepias cordifolia",1994-07-11,"United States","California","Trinity"
"Apocynaceae","Alyxia stellata",1982-05-24,NA,NA,NA
"Apocynaceae","Asclepias subulata",2006-06-29,"United States","California","San Diego"
"Apocynaceae","Apocynum cannabinum",1970-09-04,"United States","California","Ventura"
"Apocynaceae","Amsonia jonesii",1998-06-23,"United States","Utah","Duchesne"
"Apocynaceae","Asclepias curassavica",1995-01-28,"Mexico","Sinaloa","Culiacán"
"Apocynaceae","Asclepias cryptoceras",1993-06-05,"United States","Utah","Sevier"
"Apocynaceae","Apocynum cannabinum",1973-07-17,"United States","Montana","Daniels"
"Apocynaceae","Amsonia tomentosa",1984-04-21,"United States","New Mexico","Otero"
"Apocynaceae","Plumeria rubra",1985-05-01,NA,NA,NA
"Apocynaceae","Cycladenia humilis",NA,"United States","California","Plumas"
"Apocynaceae","Asclepias speciosa",2011-09-16,"United States","Wyoming","Big Horn"
"Apocynaceae","Asclepias californica",1937-05-06,"United States","California","San Diego"
"Apocynaceae","Asclepias cordifolia",1944-06-01,"United States","California","Modoc"
"Apocynaceae","Asclepias subulata",2015-09-11,"United States","California","Riverside"
"Apocynaceae","Matelea cordifolia",1884-08-17,"United States","Arizona","Yavapai"
"Apocynaceae","Apocynum androsaemifolium",1979-06-28,"United States","Oregon","Harney"
"Apocynaceae","Amsonia tomentosa",1977-05-26,"United States","California","San Bernardino"
"Apocynaceae","Asclepias vestita",1937-05-07,"United States","California","San Bernardino"
"Apocynaceae","Asclepias californica",2005-07-03,"United States","California","San Diego"
"Apocynaceae","Asclepias fascicularis",1979-07-14,"Mexico","Baja California","Tecate"
"Apocynaceae","Asclepias solanoana",1980-06-17,"United States","California","Trinity"
"Apocynaceae","Asclepias angustifolia",1937-06-18,"United States","Arizona","Santa Cruz"
"Apocynaceae","Amsonia tomentosa",1986-05-19,"United States","Utah","Grand"
"Apocynaceae","Asclepias erosa",1932-04-28,"United States","California","Riverside"
"Apocynaceae","Asclepias subulata",2002-11-29,"United States","California","San Diego"
"Apocynaceae","Asclepias cordifolia",1983-07-09,"United States","California","Tulare"
"Apocynaceae","Asclepias subulata",1991-06-26,"United States","California","San Diego"
"Apocynaceae","Matelea cordifolia",1985-10-12,"Mexico","Sonora","Guaymas"
"Apocynaceae","Asclepias californica",1997-02-23,"United States","California","Riverside"
"Apocynaceae","Asclepias vestita",1937-05-11,"United States","California","San Luis Obispo"
"Apocynaceae","Apocynum cannabinum",2001-07-30,"United States","New Mexico","Sandoval"
"Apocynaceae","Apocynum androsaemifolium",1961-07-18,"United States","California","Fresno"
"Apocynaceae","Asclepias subulata",1997-02-20,"Mexico","Baja California Sur","La Paz"
"Apocynaceae","Asclepias cordifolia",1940-07-06,"United States","California","Siskiyou"
"Apocynaceae","Asclepias vestita",1939-04-29,"United States","California","San Bernardino"
"Apocynaceae","Asclepias cryptoceras",1898-05-21,"United States","Oregon","Crook"
"Apocynaceae","Asclepias scaposa",2009-05-16,"Mexico","Chihuahua","Chihuahua"
"Apocynaceae","Marsdenia trivirgulata",1990-08-30,"Mexico","Sinaloa","Escuinapa"
"Apocynaceae","Apocynum cannabinum",1983-07-10,"United States","Arizona","Santa Cruz"
"Apocynaceae","Asclepias welshii",1978-06-20,"United States","Utah","Kane"
"Apocynaceae","Asclepias solanoana",1980-06-17,"United States","California","Trinity"
"Apocynaceae","Matelea magallanesii",1984-07-17,NA,NA,NA
"Apocynaceae","Apocynum androsaemifolium",1990-06-01,"United States","Montana","Lincoln"
"Apocynaceae","Asclepias leptopus",1996-01-09,"Mexico","Sonora","Guaymas"
"Apocynaceae","Asclepias speciosa",1930-06-26,"United States","Oregon","Josephine"
"Apocynaceae","Asclepias albicans",1973-03-05,"United States","Arizona","Yuma"
"Apocynaceae","Asclepias cryptoceras",NA,"United States","Colorado","Montrose"
"Apocynaceae","Asclepias asperula",1964-06-19,"United States","New Mexico","Socorro"
"Apocynaceae","Marsdenia astephanoides",1981-09-02,NA,NA,NA
"Apocynaceae","Asclepias subulata",1985-11-20,"United States","California","San Bernardino"
"Apocynaceae","Alyxia stellata",1979-12-18,NA,NA,NA
"Apocynaceae","Apocynum cannabinum",1987-05-27,"United States","California","Modoc"
"Apocynaceae","Asclepias angustifolia",1926-10-23,"United States","Arizona","Cochise"
"Apocynaceae","Metastelma californicum",1932-08-10,"Mexico","Baja California Sur","Comondú"
"Apocynaceae","Apocynum androsaemifolium",1973-08-17,"United States","California","El Dorado"
"Apocynaceae","Amsonia tomentosa",1931-05-17,"United States","California","San Bernardino"
"Apocynaceae","Asclepias subverticillata",1881-06-14,"United States","Arizona","Maricopa"
"Apocynaceae","Amsonia tomentosa",2013-04-25,"United States","California","Riverside"
"Apocynaceae","Asclepias tuberosa",1985-09-01,"United States","New Mexico","Hidalgo"
"Apocynaceae","Asclepias cordifolia",1934-07-04,"United States","California","Tuolumne"
"Apocynaceae","Funastrum cynanchoides",1935-04-17,"United States","California","Riverside"
"Apocynaceae","Apocynum androsaemifolium",1999-06-30,"United States","California","Mono"
"Apocynaceae","Asclepias asperula",1974-05-04,"Mexico","Chihuahua","Chihuahua"
"Apocynaceae","Asclepias macrotis",1952-09-01,"United States","Arizona","Cochise"
"Apocynaceae","Asclepias cryptoceras",2013-06-12,"United States","Wyoming","Carbon"
"Apocynaceae","Asclepias erosa",2003-04-05,"United States","California","San Bernardino"
"Apocynaceae","Apocynum androsaemifolium",1981-07-27,"United States","California","Plumas"
"Apocynaceae","Apocynum androsaemifolium",1890-07-04,"United States","Washington","Mason"
"Apocynaceae","Apocynum androsaemifolium",1914-06-12,"Canada","British Columbia","Thompson-Nicola"
"Apocynaceae","Apocynum androsaemifolium",1999-06-01,"United States","California","Mariposa"
"Apocynaceae","Seutera palmeri",1959-11-27,"Mexico","Baja California Sur","La Paz"
"Apocynaceae","Asclepias curassavica",1994-10-18,NA,NA,NA
"Apocynaceae","Asclepias viridiflora",1978-06-26,"United States","Wyoming","Campbell"
"Apocynaceae","Funastrum arenarium",2012-10-11,"Mexico","Baja California Sur","Comondú"
"Apocynaceae","Apocynum androsaemifolium",1935-08-10,"United States","Colorado","Boulder"
"Apocynaceae","Apocynum cannabinum",2014-06-04,"United States","California","San Diego"
"Apocynaceae","Asclepias brachystephana",1968-06-21,"Mexico","Chihuahua","Ahumada"
"Apocynaceae","Funastrum arenarium",1991-03-11,"Mexico","Baja California Sur","Mulegé"
"Apocynaceae","Asclepias californica",1997-04-20,"United States","California","Kern"
"Apocynaceae","Asclepias cordifolia",1936-05-17,"United States","California","Kern"
"Apocynaceae","Apocynum cannabinum",2004-06-11,"United States","California","Tehama"
"Apocynaceae","Matelea cordifolia",1971-09-04,"Mexico","Sonora","Hermosillo"
"Apocynaceae","Matelea parvifolia",1977-09-16,"Mexico","Baja California","Ensenada"
"Apocynaceae","Mandevilla foliosa",1989-09-09,"Mexico","Durango","Tepehuanes"
"Apocynaceae","Asclepias californica",1999-06-23,"United States","California","San Bernardino"
"Apocynaceae","Apocynum androsaemifolium",2016-06-20,"United States","California","El Dorado"
"Apocynaceae","Asclepias cordifolia",1941-06-22,"United States","California","Siskiyou"
"Apocynaceae","Funastrum pannosum",1994-08-18,"Mexico","Sonora","Álamos"
"Apocynaceae","Apocynum androsaemifolium",2001-10-05,"United States","Arizona","Gila"
"Apocynaceae","Asclepias californica",1952-05-21,"United States","California","San Benito"
"Apocynaceae","Asclepias californica",1935-06-11,"United States","California","Ventura"
"Apocynaceae","Amsonia tomentosa",1935-05-29,"United States","California","San Bernardino"
"Apocynaceae","Funastrum cynanchoides",2008-09-11,"United States","California","San Diego"
"Apocynaceae","Cynanchum utahense",1937-04-27,"United States","California","San Bernardino"
"Apocynaceae","Apocynum androsaemifolium",1961-06-20,NA,NA,NA
"Apocynaceae","Amsonia palmeri",1938-04-03,"United States","Arizona","Pinal"
"Apocynaceae","Apocynum cannabinum",2003-06-19,"United States","California","Los Angeles"
"Apocynaceae","Asclepias asperula",1940-05-31,"United States","California","San Bernardino"
"Apocynaceae","Matelea pringlei",1997-06-07,"Mexico","Baja California Sur","La Paz"
"Apocynaceae","Apocynum androsaemifolium",1952-06-26,"Canada","British Columbia","Columbia-Shuswap"
"Apocynaceae","Asclepias angustifolia",1922-04-22,"United States","Arizona","Maricopa"
"Apocynaceae","Asclepias mirifica",1997-07-15,"Mexico","Sonora","Yécora"
"Apocynaceae","Vallesia glabra",1969-08-13,"Mexico","Sonora","Guaymas"
"Apocynaceae","Metastelma pringlei",1886-09-05,"Mexico","Chihuahua","Chihuahua"
"Apocynaceae","Apocynum cannabinum",2010-06-16,"United States","California","Lake"
"Apocynaceae","Asclepias subverticillata",1948-08-29,"United States","New Mexico","Socorro"
"Apocynaceae","Cycladenia humilis",1959-06-25,"United States","California","Monterey"
"Apocynaceae","Asclepias curassavica",1895-01-01,"Mexico","Sinaloa","Mazatlán"
